0.3363 	WARNING 	Movie2 stim could not be imported and won't be available
357.7251 	EXP 	TopLowerLine: autoDraw = False
357.7251 	EXP 	BotLowerLine: autoDraw = False
357.7251 	EXP 	RestCrossHair: autoDraw = False
357.7251 	EXP 	TopUpperLine: autoDraw = False
357.7251 	EXP 	UpperText: autoDraw = False
357.7251 	EXP 	UpperBrackets: autoDraw = False
357.7251 	EXP 	BotUpperLine: autoDraw = False
357.7251 	EXP 	TopLowerLine: autoDraw = False
357.7251 	EXP 	LowerText: autoDraw = False
357.7251 	EXP 	LowerBrackets: autoDraw = False
357.7251 	EXP 	BotLowerLine: autoDraw = False
357.7251 	EXP 	TrialCrossHair: autoDraw = False
357.7251 	EXP 	RestCrossHair: autoDraw = False
357.7251 	EXP 	UpperText: text = u' K X B L T D '
357.7251 	EXP 	UpperBrackets: text = '{   }        '
357.7251 	EXP 	LowerText: text = u' m n y g r f '
357.7251 	EXP 	LowerBrackets: text = '    { }      '
357.7251 	EXP 	TopUpperLine: autoDraw = True
357.7251 	EXP 	UpperText: autoDraw = True
357.7251 	EXP 	UpperBrackets: autoDraw = True
357.7251 	EXP 	BotUpperLine: autoDraw = True
357.7251 	EXP 	TopLowerLine: autoDraw = True
357.7251 	EXP 	BotLowerLine: autoDraw = True
357.7251 	EXP 	TrialCrossHair: autoDraw = True
357.7255 	EXP 	window1: recordFrameIntervals = False
359.1159 	DATA 	Keypress: equal
359.6824 	EXP 	UpperText: autoDraw = False
359.6824 	EXP 	UpperBrackets: autoDraw = False
361.1170 	DATA 	Keypress: equal
363.1180 	DATA 	Keypress: equal
364.6943 	EXP 	LowerText: autoDraw = True
364.6943 	EXP 	LowerBrackets: autoDraw = True
365.1194 	DATA 	Keypress: equal
365.5358 	DATA 	Keypress: 8
366.6859 	EXP 	LowerText: autoDraw = False
366.6859 	EXP 	LowerBrackets: autoDraw = False
366.6859 	EXP 	TrialCrossHair: autoDraw = False
366.6859 	EXP 	RestCrossHair: autoDraw = True
367.1202 	DATA 	Keypress: equal
369.1212 	DATA 	Keypress: equal
370.7980 	EXP 	New trial (rep=0, index=31): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 345, 'ProbeDurITI': 4.0149999999999997, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.0149999999999997, 'StimSet': u'QRFJDH', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 11.015000000000001, 'Correct': 6}
370.8182 	EXP 	window1: recordFrameIntervals = False
370.8382 	EXP 	TopUpperLine: autoDraw = False
370.8382 	EXP 	BotUpperLine: autoDraw = False
370.8382 	EXP 	TopLowerLine: autoDraw = False
370.8382 	EXP 	BotLowerLine: autoDraw = False
370.8382 	EXP 	RestCrossHair: autoDraw = False
370.8382 	EXP 	TopUpperLine: autoDraw = False
370.8382 	EXP 	UpperText: autoDraw = False
370.8382 	EXP 	UpperBrackets: autoDraw = False
370.8382 	EXP 	BotUpperLine: autoDraw = False
370.8382 	EXP 	TopLowerLine: autoDraw = False
370.8382 	EXP 	LowerText: autoDraw = False
370.8382 	EXP 	LowerBrackets: autoDraw = False
370.8382 	EXP 	BotLowerLine: autoDraw = False
370.8382 	EXP 	TrialCrossHair: autoDraw = False
370.8382 	EXP 	RestCrossHair: autoDraw = False
370.8382 	EXP 	UpperText: text = u' Q R F J D H '
370.8382 	EXP 	UpperBrackets: text = '    {     }  '
370.8382 	EXP 	LowerText: text = u'   '
370.8382 	EXP 	LowerBrackets: text = ''
370.8382 	EXP 	TopUpperLine: autoDraw = True
370.8382 	EXP 	UpperText: autoDraw = True
370.8382 	EXP 	UpperBrackets: autoDraw = True
370.8382 	EXP 	BotUpperLine: autoDraw = True
370.8382 	EXP 	TopLowerLine: autoDraw = True
370.8382 	EXP 	BotLowerLine: autoDraw = True
370.8382 	EXP 	TrialCrossHair: autoDraw = True
370.8385 	EXP 	window1: recordFrameIntervals = False
371.6200 	DATA 	Keypress: equal
372.8140 	EXP 	UpperText: autoDraw = False
372.8140 	EXP 	UpperBrackets: autoDraw = False
373.1149 	DATA 	Keypress: equal
375.1153 	DATA 	Keypress: equal
377.1161 	DATA 	Keypress: equal
377.8157 	EXP 	LowerText: autoDraw = True
377.8157 	EXP 	LowerBrackets: autoDraw = True
377.8157 	EXP 	TrialCrossHair: autoDraw = False
377.8157 	EXP 	RestCrossHair: autoDraw = True
377.8325 	EXP 	LowerText: autoDraw = False
377.8325 	EXP 	LowerBrackets: autoDraw = False
379.1170 	DATA 	Keypress: equal
381.1178 	DATA 	Keypress: equal
381.8182 	EXP 	New trial (rep=0, index=32): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.1639999999999997, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1639999999999997, 'StimSet': u'MXRTLF', 'RetStart': 2, 'ProbeLet': u'bylqkd', 'TrialITIDur': 13.164000000000001, 'Correct': 6}
381.8510 	EXP 	window1: recordFrameIntervals = False
381.8775 	EXP 	TopUpperLine: autoDraw = False
381.8775 	EXP 	BotUpperLine: autoDraw = False
381.8775 	EXP 	TopLowerLine: autoDraw = False
381.8775 	EXP 	BotLowerLine: autoDraw = False
381.8775 	EXP 	RestCrossHair: autoDraw = False
381.8775 	EXP 	TopUpperLine: autoDraw = False
381.8775 	EXP 	UpperText: autoDraw = False
381.8775 	EXP 	UpperBrackets: autoDraw = False
381.8775 	EXP 	BotUpperLine: autoDraw = False
381.8775 	EXP 	TopLowerLine: autoDraw = False
381.8775 	EXP 	LowerText: autoDraw = False
381.8775 	EXP 	LowerBrackets: autoDraw = False
381.8775 	EXP 	BotLowerLine: autoDraw = False
381.8775 	EXP 	TrialCrossHair: autoDraw = False
381.8775 	EXP 	RestCrossHair: autoDraw = False
381.8775 	EXP 	UpperText: text = u' M X R T L F '
381.8775 	EXP 	UpperBrackets: text = '{           }'
381.8775 	EXP 	LowerText: text = u' b y l q k d '
381.8775 	EXP 	LowerBrackets: text = '    { }      '
381.8775 	EXP 	TopUpperLine: autoDraw = True
381.8775 	EXP 	UpperText: autoDraw = True
381.8775 	EXP 	UpperBrackets: autoDraw = True
381.8775 	EXP 	BotUpperLine: autoDraw = True
381.8775 	EXP 	TopLowerLine: autoDraw = True
381.8775 	EXP 	BotLowerLine: autoDraw = True
381.8775 	EXP 	TrialCrossHair: autoDraw = True
381.8778 	EXP 	window1: recordFrameIntervals = False
383.1184 	DATA 	Keypress: equal
383.8346 	EXP 	UpperText: autoDraw = False
383.8346 	EXP 	UpperBrackets: autoDraw = False
385.1191 	DATA 	Keypress: equal
387.1199 	DATA 	Keypress: equal
388.8476 	EXP 	LowerText: autoDraw = True
388.8476 	EXP 	LowerBrackets: autoDraw = True
389.1203 	DATA 	Keypress: equal
389.8540 	DATA 	Keypress: 7
390.8371 	EXP 	LowerText: autoDraw = False
390.8371 	EXP 	LowerBrackets: autoDraw = False
390.8371 	EXP 	TrialCrossHair: autoDraw = False
390.8371 	EXP 	RestCrossHair: autoDraw = True
391.1211 	DATA 	Keypress: equal
393.1220 	DATA 	Keypress: equal
394.9738 	EXP 	New trial (rep=0, index=33): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 4.5169999999999995, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.5169999999999995, 'StimSet': u'FJKMBQ', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 6.5170000000000003, 'Correct': 7}
394.9944 	EXP 	window1: recordFrameIntervals = False
395.0177 	EXP 	TopUpperLine: autoDraw = False
395.0177 	EXP 	BotUpperLine: autoDraw = False
395.0177 	EXP 	TopLowerLine: autoDraw = False
395.0177 	EXP 	BotLowerLine: autoDraw = False
395.0177 	EXP 	RestCrossHair: autoDraw = False
395.0177 	EXP 	TopUpperLine: autoDraw = False
395.0177 	EXP 	UpperText: autoDraw = False
395.0177 	EXP 	UpperBrackets: autoDraw = False
395.0177 	EXP 	BotUpperLine: autoDraw = False
395.0177 	EXP 	TopLowerLine: autoDraw = False
395.0177 	EXP 	LowerText: autoDraw = False
395.0177 	EXP 	LowerBrackets: autoDraw = False
395.0177 	EXP 	BotLowerLine: autoDraw = False
395.0177 	EXP 	TrialCrossHair: autoDraw = False
395.0177 	EXP 	RestCrossHair: autoDraw = False
395.0177 	EXP 	UpperText: text = u' F J K M B Q '
395.0177 	EXP 	UpperBrackets: text = '{           }'
395.0177 	EXP 	LowerText: text = u'   '
395.0177 	EXP 	LowerBrackets: text = ''
395.0177 	EXP 	TopUpperLine: autoDraw = True
395.0177 	EXP 	UpperText: autoDraw = True
395.0177 	EXP 	UpperBrackets: autoDraw = True
395.0177 	EXP 	BotUpperLine: autoDraw = True
395.0177 	EXP 	TopLowerLine: autoDraw = True
395.0177 	EXP 	BotLowerLine: autoDraw = True
395.0177 	EXP 	TrialCrossHair: autoDraw = True
395.0181 	EXP 	window1: recordFrameIntervals = False
395.7961 	DATA 	Keypress: equal
396.9895 	EXP 	UpperText: autoDraw = False
396.9895 	EXP 	UpperBrackets: autoDraw = False
396.9895 	EXP 	TrialCrossHair: autoDraw = False
397.0062 	EXP 	LowerText: autoDraw = True
397.0062 	EXP 	LowerBrackets: autoDraw = True
397.0062 	EXP 	RestCrossHair: autoDraw = True
397.0228 	EXP 	LowerText: autoDraw = False
397.0228 	EXP 	LowerBrackets: autoDraw = False
397.1235 	DATA 	Keypress: equal
399.1241 	DATA 	Keypress: equal
401.1249 	DATA 	Keypress: equal
401.4919 	EXP 	New trial (rep=0, index=34): {'RetDur': 5, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.0739999999999998, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0739999999999998, 'StimSet': u'YMQHXG', 'RetStart': 2, 'ProbeLet': u'twrkjy', 'TrialITIDur': 13.074000000000002, 'Correct': 6}
401.5200 	EXP 	window1: recordFrameIntervals = False
401.5410 	EXP 	TopUpperLine: autoDraw = False
401.5410 	EXP 	BotUpperLine: autoDraw = False
401.5410 	EXP 	TopLowerLine: autoDraw = False
401.5410 	EXP 	BotLowerLine: autoDraw = False
401.5410 	EXP 	RestCrossHair: autoDraw = False
401.5410 	EXP 	TopUpperLine: autoDraw = False
401.5410 	EXP 	UpperText: autoDraw = False
401.5410 	EXP 	UpperBrackets: autoDraw = False
401.5410 	EXP 	BotUpperLine: autoDraw = False
401.5410 	EXP 	TopLowerLine: autoDraw = False
401.5410 	EXP 	LowerText: autoDraw = False
401.5410 	EXP 	LowerBrackets: autoDraw = False
401.5410 	EXP 	BotLowerLine: autoDraw = False
401.5410 	EXP 	TrialCrossHair: autoDraw = False
401.5410 	EXP 	RestCrossHair: autoDraw = False
401.5410 	EXP 	UpperText: text = u' Y M Q H X G '
401.5410 	EXP 	UpperBrackets: text = '{           }'
401.5410 	EXP 	LowerText: text = u' t w r k j y '
401.5410 	EXP 	LowerBrackets: text = '          { }'
401.5410 	EXP 	TopUpperLine: autoDraw = True
401.5410 	EXP 	UpperText: autoDraw = True
401.5410 	EXP 	UpperBrackets: autoDraw = True
401.5410 	EXP 	BotUpperLine: autoDraw = True
401.5410 	EXP 	TopLowerLine: autoDraw = True
401.5410 	EXP 	BotLowerLine: autoDraw = True
401.5410 	EXP 	TrialCrossHair: autoDraw = True
401.5413 	EXP 	window1: recordFrameIntervals = False
403.1258 	DATA 	Keypress: equal
403.5083 	EXP 	UpperText: autoDraw = False
403.5083 	EXP 	UpperBrackets: autoDraw = False
405.1263 	DATA 	Keypress: equal
407.1272 	DATA 	Keypress: equal
408.5101 	EXP 	LowerText: autoDraw = True
408.5101 	EXP 	LowerBrackets: autoDraw = True
409.1278 	DATA 	Keypress: equal
409.5609 	DATA 	Keypress: 8
410.5108 	EXP 	LowerText: autoDraw = False
410.5108 	EXP 	LowerBrackets: autoDraw = False
410.5108 	EXP 	TrialCrossHair: autoDraw = False
410.5108 	EXP 	RestCrossHair: autoDraw = True
411.1293 	DATA 	Keypress: equal
413.1302 	DATA 	Keypress: equal
414.5637 	EXP 	New trial (rep=0, index=35): {'RetDur': 5, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 7.2549999999999999, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 5.2549999999999999, 'StimSet': u'JFRBMN', 'RetStart': 2, 'ProbeLet': u'nhgxqt', 'TrialITIDur': 14.255000000000001, 'Correct': 6}
414.5953 	EXP 	window1: recordFrameIntervals = False
414.6126 	EXP 	TopUpperLine: autoDraw = False
414.6126 	EXP 	BotUpperLine: autoDraw = False
414.6126 	EXP 	TopLowerLine: autoDraw = False
414.6126 	EXP 	BotLowerLine: autoDraw = False
414.6126 	EXP 	RestCrossHair: autoDraw = False
414.6126 	EXP 	TopUpperLine: autoDraw = False
414.6126 	EXP 	UpperText: autoDraw = False
414.6126 	EXP 	UpperBrackets: autoDraw = False
414.6126 	EXP 	BotUpperLine: autoDraw = False
414.6126 	EXP 	TopLowerLine: autoDraw = False
414.6126 	EXP 	LowerText: autoDraw = False
414.6126 	EXP 	LowerBrackets: autoDraw = False
414.6126 	EXP 	BotLowerLine: autoDraw = False
414.6126 	EXP 	TrialCrossHair: autoDraw = False
414.6126 	EXP 	RestCrossHair: autoDraw = False
414.6126 	EXP 	UpperText: text = u' J F R B M N '
414.6126 	EXP 	UpperBrackets: text = '    {       }'
414.6126 	EXP 	LowerText: text = u' n h g x q t '
414.6126 	EXP 	LowerBrackets: text = '{ }          '
414.6126 	EXP 	TopUpperLine: autoDraw = True
414.6126 	EXP 	UpperText: autoDraw = True
414.6126 	EXP 	UpperBrackets: autoDraw = True
414.6126 	EXP 	BotUpperLine: autoDraw = True
414.6126 	EXP 	TopLowerLine: autoDraw = True
414.6126 	EXP 	BotLowerLine: autoDraw = True
414.6126 	EXP 	TrialCrossHair: autoDraw = True
414.6128 	EXP 	window1: recordFrameIntervals = False
415.3975 	DATA 	Keypress: equal
416.5802 	EXP 	UpperText: autoDraw = False
416.5802 	EXP 	UpperBrackets: autoDraw = False
417.1310 	DATA 	Keypress: equal
419.1322 	DATA 	Keypress: equal
421.1328 	DATA 	Keypress: equal
421.5823 	EXP 	LowerText: autoDraw = True
421.5823 	EXP 	LowerBrackets: autoDraw = True
422.6333 	DATA 	Keypress: 7
423.1337 	DATA 	Keypress: equal
423.5833 	EXP 	LowerText: autoDraw = False
423.5833 	EXP 	LowerBrackets: autoDraw = False
423.5833 	EXP 	TrialCrossHair: autoDraw = False
423.5833 	EXP 	RestCrossHair: autoDraw = True
425.1347 	DATA 	Keypress: equal
427.1354 	DATA 	Keypress: equal
428.8201 	EXP 	New trial (rep=0, index=36): {'RetDur': 5, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 6.516, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.516, 'StimSet': u'GMBFLX', 'RetStart': 2, 'ProbeLet': u'hqydrt', 'TrialITIDur': 13.515999999999998, 'Correct': 7}
428.8546 	EXP 	window1: recordFrameIntervals = False
428.8689 	EXP 	TopUpperLine: autoDraw = False
428.8689 	EXP 	BotUpperLine: autoDraw = False
428.8689 	EXP 	TopLowerLine: autoDraw = False
428.8689 	EXP 	BotLowerLine: autoDraw = False
428.8689 	EXP 	RestCrossHair: autoDraw = False
428.8689 	EXP 	TopUpperLine: autoDraw = False
428.8689 	EXP 	UpperText: autoDraw = False
428.8689 	EXP 	UpperBrackets: autoDraw = False
428.8689 	EXP 	BotUpperLine: autoDraw = False
428.8689 	EXP 	TopLowerLine: autoDraw = False
428.8689 	EXP 	LowerText: autoDraw = False
428.8689 	EXP 	LowerBrackets: autoDraw = False
428.8689 	EXP 	BotLowerLine: autoDraw = False
428.8689 	EXP 	TrialCrossHair: autoDraw = False
428.8689 	EXP 	RestCrossHair: autoDraw = False
428.8689 	EXP 	UpperText: text = u' G M B F L X '
428.8689 	EXP 	UpperBrackets: text = '{         }  '
428.8689 	EXP 	LowerText: text = u' h q y d r t '
428.8689 	EXP 	LowerBrackets: text = '  { }        '
428.8689 	EXP 	TopUpperLine: autoDraw = True
428.8689 	EXP 	UpperText: autoDraw = True
428.8689 	EXP 	UpperBrackets: autoDraw = True
428.8689 	EXP 	BotUpperLine: autoDraw = True
428.8689 	EXP 	TopLowerLine: autoDraw = True
428.8689 	EXP 	BotLowerLine: autoDraw = True
428.8689 	EXP 	TrialCrossHair: autoDraw = True
428.8693 	EXP 	window1: recordFrameIntervals = False
429.6562 	DATA 	Keypress: equal
430.8364 	EXP 	UpperText: autoDraw = False
430.8364 	EXP 	UpperBrackets: autoDraw = False
431.1370 	DATA 	Keypress: equal
433.1380 	DATA 	Keypress: equal
435.1390 	DATA 	Keypress: equal
435.8387 	EXP 	LowerText: autoDraw = True
435.8387 	EXP 	LowerBrackets: autoDraw = True
437.0733 	DATA 	Keypress: 8
437.1401 	DATA 	Keypress: equal
437.8397 	EXP 	LowerText: autoDraw = False
437.8397 	EXP 	LowerBrackets: autoDraw = False
437.8397 	EXP 	TrialCrossHair: autoDraw = False
437.8397 	EXP 	RestCrossHair: autoDraw = True
439.1410 	DATA 	Keypress: equal
441.1420 	DATA 	Keypress: equal
442.3267 	EXP 	New trial (rep=0, index=37): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 4.3010000000000002, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.3010000000000002, 'StimSet': u'MGJHDF', 'RetStart': 2, 'ProbeLet': u' ', 'TrialITIDur': 6.3010000000000002, 'Correct': 6}
442.3443 	EXP 	window1: recordFrameIntervals = False
442.3586 	EXP 	TopUpperLine: autoDraw = False
442.3586 	EXP 	BotUpperLine: autoDraw = False
442.3586 	EXP 	TopLowerLine: autoDraw = False
442.3586 	EXP 	BotLowerLine: autoDraw = False
442.3586 	EXP 	RestCrossHair: autoDraw = False
442.3586 	EXP 	TopUpperLine: autoDraw = False
442.3586 	EXP 	UpperText: autoDraw = False
442.3586 	EXP 	UpperBrackets: autoDraw = False
442.3586 	EXP 	BotUpperLine: autoDraw = False
442.3586 	EXP 	TopLowerLine: autoDraw = False
442.3586 	EXP 	LowerText: autoDraw = False
442.3586 	EXP 	LowerBrackets: autoDraw = False
442.3586 	EXP 	BotLowerLine: autoDraw = False
442.3586 	EXP 	TrialCrossHair: autoDraw = False
442.3586 	EXP 	RestCrossHair: autoDraw = False
442.3586 	EXP 	UpperText: text = u' M G J H D F '
442.3586 	EXP 	UpperBrackets: text = '{         }  '
442.3586 	EXP 	LowerText: text = u'   '
442.3586 	EXP 	LowerBrackets: text = ''
442.3586 	EXP 	TopUpperLine: autoDraw = True
442.3586 	EXP 	UpperText: autoDraw = True
442.3586 	EXP 	UpperBrackets: autoDraw = True
442.3586 	EXP 	BotUpperLine: autoDraw = True
442.3586 	EXP 	TopLowerLine: autoDraw = True
442.3586 	EXP 	BotLowerLine: autoDraw = True
442.3586 	EXP 	TrialCrossHair: autoDraw = True
442.3588 	EXP 	window1: recordFrameIntervals = False
443.1464 	DATA 	Keypress: equal
444.3432 	EXP 	UpperText: autoDraw = False
444.3432 	EXP 	UpperBrackets: autoDraw = False
444.3432 	EXP 	TrialCrossHair: autoDraw = False
444.3598 	EXP 	LowerText: autoDraw = True
444.3598 	EXP 	LowerBrackets: autoDraw = True
444.3598 	EXP 	RestCrossHair: autoDraw = True
444.3765 	EXP 	LowerText: autoDraw = False
444.3765 	EXP 	LowerBrackets: autoDraw = False
445.1442 	DATA 	Keypress: equal
447.1453 	DATA 	Keypress: equal
448.6299 	EXP 	New trial (rep=0, index=38): {'RetDur': 0, 'BotBrack': 6, 'StimDur': 2, 'UpBrack': 456, 'ProbeDurITI': 6.0250000000000004, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.0250000000000004, 'StimSet': u'WMJNLK', 'RetStart': 2, 'ProbeLet': u'tdyxhb', 'TrialITIDur': 8.0250000000000004, 'Correct': 7}
448.6624 	EXP 	window1: recordFrameIntervals = False
448.6787 	EXP 	TopUpperLine: autoDraw = False
448.6787 	EXP 	BotUpperLine: autoDraw = False
448.6787 	EXP 	TopLowerLine: autoDraw = False
448.6787 	EXP 	BotLowerLine: autoDraw = False
448.6787 	EXP 	RestCrossHair: autoDraw = False
448.6787 	EXP 	TopUpperLine: autoDraw = False
448.6787 	EXP 	UpperText: autoDraw = False
448.6787 	EXP 	UpperBrackets: autoDraw = False
448.6787 	EXP 	BotUpperLine: autoDraw = False
448.6787 	EXP 	TopLowerLine: autoDraw = False
448.6787 	EXP 	LowerText: autoDraw = False
448.6787 	EXP 	LowerBrackets: autoDraw = False
448.6787 	EXP 	BotLowerLine: autoDraw = False
448.6787 	EXP 	TrialCrossHair: autoDraw = False
448.6787 	EXP 	RestCrossHair: autoDraw = False
448.6787 	EXP 	UpperText: text = u' W M J N L K '
448.6787 	EXP 	UpperBrackets: text = '      {     }'
448.6787 	EXP 	LowerText: text = u' t d y x h b '
448.6787 	EXP 	LowerBrackets: text = '          { }'
448.6787 	EXP 	TopUpperLine: autoDraw = True
448.6787 	EXP 	UpperText: autoDraw = True
448.6787 	EXP 	UpperBrackets: autoDraw = True
448.6787 	EXP 	BotUpperLine: autoDraw = True
448.6787 	EXP 	TopLowerLine: autoDraw = True
448.6787 	EXP 	BotLowerLine: autoDraw = True
448.6787 	EXP 	TrialCrossHair: autoDraw = True
448.6791 	EXP 	window1: recordFrameIntervals = False
449.4647 	DATA 	Keypress: equal
450.6465 	EXP 	UpperText: autoDraw = False
450.6465 	EXP 	UpperBrackets: autoDraw = False
450.6630 	EXP 	LowerText: autoDraw = True
450.6630 	EXP 	LowerBrackets: autoDraw = True
451.1471 	DATA 	Keypress: equal
451.9311 	DATA 	Keypress: 8
452.6474 	EXP 	LowerText: autoDraw = False
452.6474 	EXP 	LowerBrackets: autoDraw = False
452.6474 	EXP 	TrialCrossHair: autoDraw = False
452.6474 	EXP 	RestCrossHair: autoDraw = True
453.1483 	DATA 	Keypress: equal
455.1494 	DATA 	Keypress: equal
456.6509 	EXP 	New trial (rep=0, index=39): {'RetDur': 5, 'BotBrack': 1, 'StimDur': 2, 'UpBrack': 1234, 'ProbeDurITI': 6.3120000000000003, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.3120000000000003, 'StimSet': u'QGMLKT', 'RetStart': 2, 'ProbeLet': u'qhyndw', 'TrialITIDur': 13.312000000000001, 'Correct': 6}
456.6850 	EXP 	window1: recordFrameIntervals = False
456.7108 	EXP 	TopUpperLine: autoDraw = False
456.7108 	EXP 	BotUpperLine: autoDraw = False
456.7108 	EXP 	TopLowerLine: autoDraw = False
456.7108 	EXP 	BotLowerLine: autoDraw = False
456.7108 	EXP 	RestCrossHair: autoDraw = False
456.7108 	EXP 	TopUpperLine: autoDraw = False
456.7108 	EXP 	UpperText: autoDraw = False
456.7108 	EXP 	UpperBrackets: autoDraw = False
456.7108 	EXP 	BotUpperLine: autoDraw = False
456.7108 	EXP 	TopLowerLine: autoDraw = False
456.7108 	EXP 	LowerText: autoDraw = False
456.7108 	EXP 	LowerBrackets: autoDraw = False
456.7108 	EXP 	BotLowerLine: autoDraw = False
456.7108 	EXP 	TrialCrossHair: autoDraw = False
456.7108 	EXP 	RestCrossHair: autoDraw = False
456.7108 	EXP 	UpperText: text = u' Q G M L K T '
456.7108 	EXP 	UpperBrackets: text = '{       }    '
456.7108 	EXP 	LowerText: text = u' q h y n d w '
456.7108 	EXP 	LowerBrackets: text = '{ }          '
456.7108 	EXP 	TopUpperLine: autoDraw = True
456.7108 	EXP 	UpperText: autoDraw = True
456.7108 	EXP 	UpperBrackets: autoDraw = True
456.7108 	EXP 	BotUpperLine: autoDraw = True
456.7108 	EXP 	TopLowerLine: autoDraw = True
456.7108 	EXP 	BotLowerLine: autoDraw = True
456.7108 	EXP 	TrialCrossHair: autoDraw = True
456.7112 	EXP 	window1: recordFrameIntervals = False
457.4869 	DATA 	Keypress: equal
458.6672 	EXP 	UpperText: autoDraw = False
458.6672 	EXP 	UpperBrackets: autoDraw = False
459.1514 	DATA 	Keypress: equal
461.1526 	DATA 	Keypress: equal
463.1536 	DATA 	Keypress: equal
463.6800 	EXP 	LowerText: autoDraw = True
463.6800 	EXP 	LowerBrackets: autoDraw = True
464.8544 	DATA 	Keypress: 7
465.1546 	DATA 	Keypress: equal
465.6708 	EXP 	LowerText: autoDraw = False
465.6708 	EXP 	LowerBrackets: autoDraw = False
465.6708 	EXP 	TrialCrossHair: autoDraw = False
465.6708 	EXP 	RestCrossHair: autoDraw = True
467.1556 	DATA 	Keypress: equal
469.1568 	DATA 	Keypress: equal
469.9581 	EXP 	New trial (rep=0, index=40): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 23, 'ProbeDurITI': 6.0029999999999992, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0030000000000001, 'StimSet': u'NHQMRX', 'RetStart': 2, 'ProbeLet': u'ljhtbw', 'TrialITIDur': 13.003, 'Correct': 6}
469.9910 	EXP 	window1: recordFrameIntervals = False
470.0158 	EXP 	TopUpperLine: autoDraw = False
470.0158 	EXP 	BotUpperLine: autoDraw = False
470.0158 	EXP 	TopLowerLine: autoDraw = False
470.0158 	EXP 	BotLowerLine: autoDraw = False
470.0158 	EXP 	RestCrossHair: autoDraw = False
470.0158 	EXP 	TopUpperLine: autoDraw = False
470.0158 	EXP 	UpperText: autoDraw = False
470.0158 	EXP 	UpperBrackets: autoDraw = False
470.0158 	EXP 	BotUpperLine: autoDraw = False
470.0158 	EXP 	TopLowerLine: autoDraw = False
470.0158 	EXP 	LowerText: autoDraw = False
470.0158 	EXP 	LowerBrackets: autoDraw = False
470.0158 	EXP 	BotLowerLine: autoDraw = False
470.0158 	EXP 	TrialCrossHair: autoDraw = False
470.0158 	EXP 	RestCrossHair: autoDraw = False
470.0158 	EXP 	UpperText: text = u' N H Q M R X '
470.0158 	EXP 	UpperBrackets: text = '  {   }      '
470.0158 	EXP 	LowerText: text = u' l j h t b w '
470.0158 	EXP 	LowerBrackets: text = '    { }      '
470.0158 	EXP 	TopUpperLine: autoDraw = True
470.0158 	EXP 	UpperText: autoDraw = True
470.0158 	EXP 	UpperBrackets: autoDraw = True
470.0158 	EXP 	BotUpperLine: autoDraw = True
470.0158 	EXP 	TopLowerLine: autoDraw = True
470.0158 	EXP 	BotLowerLine: autoDraw = True
470.0158 	EXP 	TrialCrossHair: autoDraw = True
470.0160 	EXP 	window1: recordFrameIntervals = False
471.1668 	DATA 	Keypress: equal
471.9665 	EXP 	UpperText: autoDraw = False
471.9665 	EXP 	UpperBrackets: autoDraw = False
473.1589 	DATA 	Keypress: equal
475.1522 	DATA 	Keypress: equal
476.9936 	EXP 	LowerText: autoDraw = True
476.9936 	EXP 	LowerBrackets: autoDraw = True
477.1537 	DATA 	Keypress: equal
477.8354 	DATA 	Keypress: 7
478.9691 	EXP 	LowerText: autoDraw = False
478.9691 	EXP 	LowerBrackets: autoDraw = False
478.9691 	EXP 	TrialCrossHair: autoDraw = False
478.9857 	EXP 	RestCrossHair: autoDraw = True
479.1542 	DATA 	Keypress: equal
481.1548 	DATA 	Keypress: equal
